"","query","target","alntmscore","lddt","fident","alnlen","mismatch","gapopen","qstart","qend","tstart","tend","evalue","bits","taxid","taxname","taxlineage","query_effector_type_score","query_prediction","target_ID","database"
"621","FOXG_22047","AF-A0A4S2MW76-F1-model_v4","0.5218","0.563","0.158","139","85","8","1","114","32","163","0.000666","126","341454","Ascodesmis nigricans","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Pezizomycetes;o_Pezizales;f_Ascodesmidaceae;g_Ascodesmis;s_Ascodesmis nigricans",0.708,"Apoplastic","A0A4S2MW76","uniprot50"
"622","FOXG_02842","AF-A0A430M7X9-F1-model_v4","0.5212","0.6485","0.162","129","91","7","17","137","1","120","0.0006475","141","1147111","Fusarium euwallaceae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium solani species complex;s_Fusarium euwallaceae",0.636,"Apoplastic/cytoplasmic","A0A430M7X9","uniprot50"
"623","FOXG_02842","AF-A0A428NUP9-F1-model_v4","0.5198","0.6908","0.228","149","93","7","4","150","466","594","0.0004787","148","1325737","Fusarium sp. AF-6","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium solani species complex;-_unclassified Fusarium solani species complex;s_Fusarium sp. AF-6",0.636,"Apoplastic/cytoplasmic","A0A428NUP9","uniprot50"
"624","FOXG_20914","AF-A0A4Q4TR87-F1-model_v4","0.5197","0.5874","0.162","135","97","5","9","129","297","429","0.0001072","137","155417","Monosporascus ibericus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;-_Xylariales incertae sedis;g_Monosporascus;s_Monosporascus ibericus",0.5915,"Apoplastic/cytoplasmic","A0A4Q4TR87","uniprot50"
"625","FOXG_20914","AF-A0A7C8Q938-F1-model_v4","0.5195","0.5789","0.253","138","88","11","9","138","112","242","0.0001072","136","2813651","Orbilia oligospora","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Orbilia;s_Orbilia oligospora",0.5915,"Apoplastic/cytoplasmic","A0A7C8Q938","uniprot50"
"626","FOXG_14069","AF-A0A316YWJ2-F1-model_v4","0.5194","0.6011","0.189","148","105","6","95","234","62","202","0.0006251","127","215250","Acaromyces ingoldii","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Exobasidiomycetes;o_Exobasidiales;f_Cryptobasidiaceae;g_Acaromyces;s_Acaromyces ingoldii",0.573,"Apoplastic","A0A316YWJ2","uniprot50"
"627","FOXG_14069","AF-A0A3M7FAD8-F1-model_v4","0.5191","0.6434","0.14","150","104","8","96","234","4","139","0.0003987","136","91943","Hortaea werneckii","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Mycosphaerellales;f_Teratosphaeriaceae;g_Hortaea;s_Hortaea werneckii",0.573,"Apoplastic","A0A3M7FAD8","uniprot50"
"628","FOXG_14069","AF-A0A146I1L3-F1-model_v4","0.5186","0.6303","0.157","159","89","10","107","234","52","196","0.0001426","144","658473","Mycena chlorophos","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Mycenaceae;g_Mycena;s_Mycena chlorophos",0.573,"Apoplastic","A0A146I1L3","uniprot50"
"629","FOXG_12469","AF-A0A316YWJ2-F1-model_v4","0.5184","0.6069","0.189","148","105","6","95","234","62","202","0.000681","127","215250","Acaromyces ingoldii","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Exobasidiomycetes;o_Exobasidiales;f_Cryptobasidiaceae;g_Acaromyces;s_Acaromyces ingoldii",0.58,"Apoplastic","A0A316YWJ2","uniprot50"
"630","FOXG_14570","AF-A0A6A6SJI2-F1-model_v4","0.518","0.7062","0.206","121","84","3","5","115","3","121","0.0008823","130","1314788","Lophiostoma macrostomum CBS 122681","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Lophiostomataceae;g_Lophiostoma;s_Lophiostoma macrostomum;-_Lophiostoma macrostomum CBS 122681",0.861,"Cytoplasmic","A0A6A6SJI2","uniprot50"
"631","FOXG_22047","AF-W3WZW0-F1-model_v4","0.5176","0.5628","0.16","125","87","8","1","114","5","122","0.0006254","126","1229662","Pestalotiopsis fici W106-1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;f_Sporocadaceae;g_Pestalotiopsis;s_Pestalotiopsis fici;-_Pestalotiopsis fici W106-1",0.708,"Apoplastic","W3WZW0","uniprot50"
"632","FOXG_14069","AF-M5C3M2-F1-model_v4","0.5172","0.6483","0.16","162","92","8","103","234","46","193","0.0007579","130","1108050","Rhizoctonia solani AG-1 IB","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Cantharellales;f_Ceratobasidiaceae;g_Rhizoctonia;s_Rhizoctonia solani;-_Rhizoctonia solani AG-1;-_Rhizoctonia solani AG-1 IB",0.573,"Apoplastic","M5C3M2","uniprot50"
"633","FOXG_12469","AF-A0A4V4HCZ3-F1-model_v4","0.517","0.6723","0.185","156","92","7","91","235","1","132","0.0002591","142","1314807","Dendrothele bispora CBS 962.96","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricales incertae sedis;g_Dendrothele;s_Dendrothele bispora;-_Dendrothele bispora CBS 962.96",0.58,"Apoplastic","A0A4V4HCZ3","uniprot50"
"634","FOXG_12469","AF-A0A2N5U4F2-F1-model_v4","0.5154","0.564","0.164","158","98","11","105","235","36","186","0.0001877","133","200324","Puccinia coronata f. sp. avenae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia coronata;-_Puccinia coronata var. avenae;-_Puccinia coronata f. sp. avenae",0.58,"Apoplastic","A0A2N5U4F2","uniprot50"
"635","FOXG_14069","AF-A0A061APF8-F1-model_v4","0.5152","0.6794","0.132","181","112","9","96","235","1","177","0.0002097","145","5286","Rhodotorula toruloides","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Microbotryomycetes;o_Sporidiobolales;f_Sporidiobolaceae;g_Rhodotorula;s_Rhodotorula toruloides",0.573,"Apoplastic","A0A061APF8","uniprot50"
"636","FOXG_14882","AF-A0A4Q4WDW0-F1-model_v4","0.5146","0.6232","0.186","118","80","10","1","111","3","111","0.0007295","150","1081914","Monosporascus sp. mg162","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;-_Xylariales incertae sedis;g_Monosporascus;-_unclassified Monosporascus;s_Monosporascus sp. mg162",0.803,"Apoplastic","A0A4Q4WDW0","uniprot50"
"637","FOXG_22047","AF-A0A2V1E2L1-F1-model_v4","0.5141","0.5444","0.14","128","95","6","1","121","2","121","0.0001778","134","97972","Periconia macrospinosa","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Massarineae;f_Periconiaceae;g_Periconia;s_Periconia macrospinosa",0.708,"Apoplastic","A0A2V1E2L1","uniprot50"
"638","FOXG_14069","AF-A0A177VEE6-F1-model_v4","0.5134","0.6607","0.124","169","98","9","100","235","2","153","0.0003506","138","13291","Tilletia controversa","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Exobasidiomycetes;o_Tilletiales;f_Tilletiaceae;g_Tilletia;s_Tilletia controversa",0.573,"Apoplastic","A0A177VEE6","uniprot50"
"639","FOXG_14069","AF-A0A395RVW8-F1-model_v4","0.513","0.6192","0.172","151","91","10","103","234","3","138","0.0001966","139","5514","Fusarium sporotrichioides","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium sambucinum species complex;s_Fusarium sporotrichioides",0.573,"Apoplastic","A0A395RVW8","uniprot50"
"640","FOXG_14069","AF-A0A4S9HGL1-F1-model_v4","0.5123","0.6464","0.175","154","101","8","91","234","3","140","0.0001966","142","5580","Aureobasidium pullulans","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Dothideales;f_Saccotheciaceae;g_Aureobasidium;s_Aureobasidium pullulans",0.573,"Apoplastic","A0A4S9HGL1","uniprot50"
"641","FOXG_12469","AF-A0A4S9MEH9-F1-model_v4","0.512","0.6291","0.143","153","104","8","96","234","1","140","0.0001451","142","5580","Aureobasidium pullulans","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Dothideales;f_Saccotheciaceae;g_Aureobasidium;s_Aureobasidium pullulans",0.58,"Apoplastic","A0A4S9MEH9","uniprot50"
"642","FOXG_12469","AF-A0A4S4LQW9-F1-model_v4","0.5113","0.6691","0.209","153","91","8","91","235","3","133","0.0004338","136","1095465","Bondarzewia mesenterica","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Russulales;f_Bondarzewiaceae;g_Bondarzewia;s_Bondarzewia mesenterica",0.58,"Apoplastic","A0A4S4LQW9","uniprot50"
"643","FOXG_12469","AF-A0A369JT40-F1-model_v4","0.5111","0.6271","0.178","168","80","9","116","235","21","178","0.000176","140","39966","Hypsizygus marmoreus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Tricholomatineae;f_Lyophyllaceae;g_Hypsizygus;s_Hypsizygus marmoreus",0.58,"Apoplastic","A0A369JT40","uniprot50"
"644","FOXG_14069","AF-A0A4V4HCZ3-F1-model_v4","0.5111","0.6702","0.192","156","91","7","91","235","1","132","0.0001176","149","1314807","Dendrothele bispora CBS 962.96","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricales incertae sedis;g_Dendrothele;s_Dendrothele bispora;-_Dendrothele bispora CBS 962.96",0.573,"Apoplastic","A0A4V4HCZ3","uniprot50"
"645","FOXG_20914","AF-A0A3M2SIC3-F1-model_v4","0.5111","0.5976","0.157","133","101","4","9","131","267","398","0.0001492","134","2010991","Fusarium kuroshium","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium solani species complex;s_Fusarium kuroshium",0.5915,"Apoplastic/cytoplasmic","A0A3M2SIC3","uniprot50"
"646","FOXG_12469","AF-M5C3M2-F1-model_v4","0.5108","0.676","0.17","164","98","8","95","234","44","193","0.0002429","142","1108050","Rhizoctonia solani AG-1 IB","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Cantharellales;f_Ceratobasidiaceae;g_Rhizoctonia;s_Rhizoctonia solani;-_Rhizoctonia solani AG-1;-_Rhizoctonia solani AG-1 IB",0.58,"Apoplastic","M5C3M2","uniprot50"
"647","FOXG_12469","AF-A0A409YS61-F1-model_v4","0.5104","0.6833","0.155","161","112","8","84","235","1","146","0.0006385","134","231916","Gymnopilus dilepis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hymenogastraceae;g_Gymnopilus;s_Gymnopilus dilepis",0.58,"Apoplastic","A0A409YS61","uniprot50"
"648","FOXG_20914","AF-A0A7C8JV81-F1-model_v4","0.5101","0.5823","0.23","139","88","9","9","137","108","237","0.0004596","123","2813651","Orbilia oligospora","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Orbilia;s_Orbilia oligospora",0.5915,"Apoplastic/cytoplasmic","A0A7C8JV81","uniprot50"
"649","FOXG_12469","AF-A0A2S4UEZ6-F1-model_v4","0.51","0.581","0.179","162","97","11","98","235","49","198","0.0002277","132","27350","Puccinia striiformis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia striiformis",0.58,"Apoplastic","A0A2S4UEZ6","uniprot50"
"650","FOXG_12469","AF-A0A0D0DZ62-F1-model_v4","0.5098","0.5426","0.1","150","96","9","110","235","1","135","0.0005613","120","930991","Paxillus rubicundulus Ve08.2h10","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Boletales;-_Paxilineae;f_Paxillaceae;g_Paxillus;s_Paxillus rubicundulus;-_Paxillus rubicundulus Ve08.2h10",0.58,"Apoplastic","A0A0D0DZ62","uniprot50"
"651","FOXG_14882","AF-A0A7C8I3I9-F1-model_v4","0.5096","0.5821","0.186","134","80","9","1","113","3","128","0.0003198","152","100035","Massariosphaeria phaeospora","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporales incertae sedis;g_Massariosphaeria;s_Massariosphaeria phaeospora",0.803,"Apoplastic","A0A7C8I3I9","uniprot50"
"652","FOXG_12469","AF-A0A3D8RSQ6-F1-model_v4","0.5091","0.4848","0.166","120","77","8","119","235","3","102","0.0007747","111","1849047","Coleophoma cylindrospora","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Dermateaceae;g_Coleophoma;s_Coleophoma cylindrospora",0.58,"Apoplastic","A0A3D8RSQ6","uniprot50"
"653","FOXG_14069","AF-A0A5C3R4A4-F1-model_v4","0.5085","0.6317","0.131","160","100","8","100","234","67","212","0.0003987","133","1884261","Pterula gracilis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Pleurotineae;f_Pterulaceae;g_Pterula;s_Pterula gracilis",0.573,"Apoplastic","A0A5C3R4A4","uniprot50"
"654","FOXG_14069","AF-A0A409YVL7-F1-model_v4","0.5083","0.7423","0.146","177","115","8","83","235","4","168","0.0002543","149","231916","Gymnopilus dilepis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hymenogastraceae;g_Gymnopilus;s_Gymnopilus dilepis",0.573,"Apoplastic","A0A409YVL7","uniprot50"
"655","FOXG_14069","AF-A0A401GJW2-F1-model_v4","0.5082","0.6939","0.192","166","109","8","78","235","3","151","0.0006251","135","139825","Sparassis crispa","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Polyporales;f_Sparassidaceae;g_Sparassis;s_Sparassis crispa",0.573,"Apoplastic","A0A401GJW2","uniprot50"
"656","FOXG_12469","AF-A0A409YVL7-F1-model_v4","0.5078","0.7441","0.141","177","116","8","83","235","4","168","0.0007263","138","231916","Gymnopilus dilepis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hymenogastraceae;g_Gymnopilus;s_Gymnopilus dilepis",0.58,"Apoplastic","A0A409YVL7","uniprot50"
"657","FOXG_14069","AF-A0A286UN63-F1-model_v4","0.5075","0.6217","0.146","157","99","9","99","234","67","209","0.00098","124","2282107","Pyrrhoderma noxium","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Hymenochaetales;f_Hymenochaetaceae;g_Pyrrhoderma;s_Pyrrhoderma noxium",0.573,"Apoplastic","A0A286UN63","uniprot50"
"658","FOXG_20914","AF-A0A1G4AQ17-F1-model_v4","0.5067","0.5535","0.225","151","76","9","7","133","81","214","0.0003768","121","1209926","Colletotrichum orchidophilum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Glomerellales;f_Glomerellaceae;g_Colletotrichum;s_Colletotrichum orchidophilum",0.5915,"Apoplastic/cytoplasmic","A0A1G4AQ17","uniprot50"
"659","FOXG_22047","AF-A0A8A3PLP2-F1-model_v4","0.5067","0.5323","0.21","128","77","10","1","114","1","118","0.0009712","117","61207","Monilinia vaccinii-corymbosi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Monilinia;s_Monilinia vaccinii-corymbosi",0.708,"Apoplastic","A0A8A3PLP2","uniprot50"
"660","FOXG_12469","AF-S8A459-F1-model_v4","0.5064","0.5579","0.112","151","92","9","112","235","1","136","0.0002277","129","1284197","Dactylellina haptotyla CBS 200.50","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Dactylellina;s_Dactylellina haptotyla;-_Dactylellina haptotyla CBS 200.50",0.58,"Apoplastic","S8A459","uniprot50"
"661","FOXG_12469","AF-A0A1X2HGL1-F1-model_v4","0.5053","0.595","0.162","148","79","8","107","235","36","157","0.0003575","129","13706","Syncephalastrum racemosum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Mucoromycetes;o_Mucorales;f_Syncephalastraceae;g_Syncephalastrum;s_Syncephalastrum racemosum",0.58,"Apoplastic","A0A1X2HGL1","uniprot50"
"662","FOXG_15875","AF-A0A395RNG0-F1-model_v4","0.5049","0.5437","0.166","120","78","10","1","111","4","110","0.0008896","133","5514","Fusarium sporotrichioides","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium sambucinum species complex;s_Fusarium sporotrichioides",0.803,"Apoplastic","A0A395RNG0","uniprot50"
"663","FOXG_22047","AF-A0A6A6CHJ1-F1-model_v4","0.5049","0.5368","0.15","133","89","8","1","120","1","122","0.0006254","121","1080233","Zasmidium cellare ATCC 36951","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Mycosphaerellales;f_Mycosphaerellaceae;g_Zasmidium;s_Zasmidium cellare;-_Zasmidium cellare ATCC 36951",0.708,"Apoplastic","A0A6A6CHJ1","uniprot50"
"664","FOXG_22047","AF-A0A6G1K1L7-F1-model_v4","0.5046","0.4999","0.125","128","98","5","1","117","2","126","0.0004027","121","1314801","Pleomassaria siparia CBS 279.74","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Pleomassariaceae;g_Pleomassaria;s_Pleomassaria siparia;-_Pleomassaria siparia CBS 279.74",0.708,"Apoplastic","A0A6G1K1L7","uniprot50"
"665","FOXG_02842","AF-A0A0P7B6I9-F1-model_v4","0.5042","0.7034","0.152","144","97","8","3","137","74","201","0.0001267","160","78410","Neonectria ditissima","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Neonectria;s_Neonectria ditissima",0.636,"Apoplastic/cytoplasmic","A0A0P7B6I9","uniprot50"
"666","FOXG_15875","AF-A0A6A5YVT2-F1-model_v4","0.504","0.5736","0.159","119","86","7","1","112","6","117","0.0009957","136","690887","Lophiotrema nucula","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Lophiotremataceae;g_Lophiotrema;s_Lophiotrema nucula",0.803,"Apoplastic","A0A6A5YVT2","uniprot50"
"667","FOXG_14069","AF-A0A2I0RMS6-F1-model_v4","0.5035","0.6457","0.163","159","103","10","92","234","1","145","0.0008082","128","348901","Cercospora zeina","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Mycosphaerellales;f_Mycosphaerellaceae;g_Cercospora;s_Cercospora zeina",0.573,"Apoplastic","A0A2I0RMS6","uniprot50"
"668","FOXG_20914","AF-A0A1Y2TM60-F1-model_v4","0.503","0.6102","0.197","147","99","5","4","142","285","420","0.0001704","134","1001937","Hypoxylon sp. EC38","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;f_Hypoxylaceae;g_Hypoxylon;-_unclassified Hypoxylon;s_Hypoxylon sp. EC38",0.5915,"Apoplastic/cytoplasmic","A0A1Y2TM60","uniprot50"
"669","FOXG_14069","AF-A0A4S4LQW9-F1-model_v4","0.5027","0.6593","0.194","154","94","7","91","235","1","133","0.0008619","128","1095465","Bondarzewia mesenterica","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Russulales;f_Bondarzewiaceae;g_Bondarzewia;s_Bondarzewia mesenterica",0.573,"Apoplastic","A0A4S4LQW9","uniprot50"
